"Data Source","World Development Indicators",

"Last Updated Date","2024-05-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Eswatini","SWZ","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.639","43.245","42.594","42.465","42.321","41.962","41.549","40.932","40.359","39.788","39.267","38.893","38.572","38.274","37.94","37.628","37.276","37.381","37.528","37.824","38.192","38.618","38.904","39.157","39.374","39.521","39.469","39.408","39.378","37.879","38.192","39.343","39.659",
"Sint Maarten (Dutch part)","SXM","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.777","47.26","47.041","46.245","45.648","45.797","45.916","46.044","46.482","46.009","44.146","43.659","43.146","42.822","42.461","42.067","40.524","38.825","39.445","39.024","39.663","33.79","32.333","32.357","32.631","32.861","32.995","33.086","33.189","31.075","31.402","33.035","33.443",
"Turks and Caicos Islands","TCA","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.7","71.779","71.794","71.344","70.862","70.46","69.979","69.526","69.043","68.542","68.076","67.62","67.174","66.725","66.242","65.722","65.145","64.588","64.091","63.614","63.088","62.584","62.035","61.534","60.985","60.408","59.83","59.292","59.243","58.308","58.251","59.557","59.739",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.5604123475913","74.4128953417545","73.9366279605249","73.6320075734724","73.3713941202844","73.0944969081928","72.7208281646013","72.4114341393243","72.1315734587433","71.9732155981022","71.2160637159648","70.4133452898877","69.7425467642013","69.3228825383236","68.7474377482034","68.3696877612624","68.2077347658172","67.7183663503154","67.2609849624099","67.0189464339643","67.1126556981738","66.8629694556196","66.4269679430014","66.2058186242576","65.8628739896829","65.5167071409616","65.1087449722436","64.922931506227","64.6045281522413","62.9439608173886","63.5995404515454","63.6789287435813","63.4447850571352",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.954849160812","58.4042355323139","56.8459204901391","55.558782767896","54.598631882239","53.5818446397333","52.4922182185445","51.5415030299267","52.1299615120896","52.1544634737431","51.8321011959483","51.5847388749756","51.2494543508978","51.1664223678047","51.4807907552428","51.8198053214053","52.7283664739993","53.1463038110711","52.3799715344004","52.8111404031939","53.3424496337922","53.637177563215","53.653603020886","53.7321407496107","53.8195161535124","54.0694630693562","54.3594606703775","54.6497669634348","54.4417809921875","53.1594157959339","53.8936281168932","55.4190588613016","55.3555932312548",
"Togo","TGO","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.255","57.108","56.828","56.988","57.071","57.191","57.034","56.778","56.56","56.225","56.233","56.21","56.263","56.206","56.071","56.024","56.263","56.597","56.844","57.106","57.319","57.263","57.185","57.087","56.971","56.448","55.898","55.78","55.658","54.896","55.062","55.643","55.777",
"Thailand","THA","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.934","73.71","73.422","73.356","73.696","73.871","74.129","71.098","70.424","70.923","71.268","71.745","71.856","72.282","72.685","72.06","72.712","72.534","71.666","71.146","72.796","72.577","70.094","69.425","68.825","67.779","66.94","67.278","66.478","66.283","66.13","66.903","66.454",
"Tajikistan","TJK","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.709","43.62","41.793","40.635","39.966","38.585","38.362","37.204","37.694","37.885","38.066","38.252","38.429","38.82","38.554","38.273","37.938","37.613","37.621","37.884","38.147","38.414","38.676","38.937","39.196","39.456","39.092","38.698","38.324","37.793","37.556","38.29","38.442",
"Turkmenistan","TKM","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.394","51.505","51.591","51.371","50.117","48.7","49.294","48.233","47.002","47.24","47.49","47.964","48.279","48.493","48.277","48.192","48.125","47.919","48.125","47.789","47.276","46.944","46.669","46.411","46.275","46.153","46.03","45.924","45.823","44.366","44.064","45.829","46.093",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.1720026377428","58.4259724762723","58.7290451451683","58.5125698535951","57.8895437790288","57.155634758503","57.9604673814426","57.865253196742","57.2380632141249","57.0787047635624","57.4029083761117","57.2271045840419","57.4916298425657","58.255379259014","58.8943379124781","59.5270477318832","59.6166072971377","59.767656176087","59.3239245584633","59.2319276404846","59.2299930034544","59.807239869163","59.5936472311805","59.4964012071962","59.2215683022982","58.4626768671355","58.3838506628036","58.5524067781212","58.5794741323298","53.5051651181112","56.19870427784","58.3661641344377","58.8565273697594",
"Timor-Leste","TLS","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.923","65.631","65.35","65.147","64.937","64.654","64.605","64.794","66.81","66.313","65.763","66.295","66.472","66.522","66.525","66.823","66.479","66.085","65.772","65.439","65.11","64.772","64.595","64.338","64.145","63.945","64.524","64.994","64.746","64.321","64.264","65.141","65.485",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.8966691357037","40.783096977023","40.5074687535063","40.5192394766131","40.018777568847","40.2528734144623","40.2982628219088","40.0914169362259","40.3216575650056","39.757726056884","39.3837796629544","38.8463445957723","39.1248307867391","39.8772000525107","39.9308085291178","40.1763488551413","40.288664253689","39.7146269693951","39.8066862992738","39.7853162559562","38.9189934704808","38.4345377864006","38.6060246650942","38.2005584519585","37.8085623570978","37.9265332007976","37.5360055197475","37.4155220609848","37.4114477353948","35.6894960310228","36.1277956250588","37.4266556726795","37.6756923382509",
"Tonga","TON","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.662","56.694","57.747","58.523","58.109","57.637","57.144","56.627","56.189","55.724","55.287","54.851","54.425","54.911","55.46","56.06","55.769","55.489","55.166","54.868","54.58","54.316","54.017","53.691","53.396","53.144","52.86","52.56","52.64","51.822","51.886","52.57","52.82",
"South Asia (IDA & IBRD)","TSA","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.6322381048671","50.576750783032","50.5225849404448","50.5352763865435","50.7417916515683","51.1315517162577","51.5007726941802","51.829972244781","52.1120348419187","52.3973042395141","51.9380034731158","51.4678230204125","51.0288661906539","50.6073488715304","50.1449644320922","50.1860914183543","50.2007748037391","50.2036142234588","50.2368090328716","50.3928451337761","49.9003115353358","49.3154874191699","49.2409793532459","49.1096020205023","48.9670663918257","48.778516828593","48.6556940142738","48.2911441493621","48.477697320041","47.1495354391357","48.379965954562","49.838934280827","52.0169066487929",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.9178169079794","64.8168633290952","64.7186611853677","64.7204700255028","64.8381491910285","64.8821960636919","64.8580908764017","64.7735681865434","64.6276121437942","64.5812853050389","64.6343820788453","64.7132668910684","64.7533500725091","64.8561633848353","64.918781708438","64.8787878499435","64.7691700156842","64.592062553624","64.2372938383296","63.6096271153706","63.6602552862049","63.4715304045509","63.4151450971549","63.1816182463071","63.0466120599482","62.9493108340664","62.7400078810719","62.6209805865699","62.4639579704182","61.4526618164615","61.575488093646","62.3660473478551","62.5208882429099",
"Trinidad and Tobago","TTO","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.322","46.969","46.839","48.447","49.867","50.677","51.696","52.452","52.858","53.795","54.096","54.617","55.144","57.752","58.645","59.903","59.944","60.541","59.37","58.407","57.874","58.808","59.112","59.887","58.522","57.367","56.506","55.687","54.907","52.761","51.865","52.403","52.701",
"Tunisia","TUN","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.65","40.656","40.607","40.644","40.562","40.756","40.878","40.769","40.568","40.364","40.285","39.88","39.565","39.36","39.644","39.93","40.192","40.426","40.329","40.771","38.54","39.356","39.866","40.508","39.934","39.83","39.778","39.643","38.846","36.444","36.603","38.609","38.979",
"Turkiye","TUR","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.377","51.41","47.848","50.196","50.211","50.367","49.161","49.342","48.774","46.794","45.641","44.448","43.231","41.295","41.494","41.551","41.501","41.705","41.154","42.999","44.971","45.356","45.9","45.502","45.993","46.328","47.078","47.371","45.677","42.837","45.207","47.547","48.222",
"Tuvalu","TUV","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.496","83.372","83.087","83.086","83.266","83.478","83.6","83.625","83.658","83.723","83.855","84.23","84.593","84.918","85.193","85.434","85.211","84.936","84.673","83.677","82.775","82.424","82.105","82.19","81.733","81.221","80.707","80.166","79.608","78.155","77.867","79.011","79.307",
"Uganda","UGA","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.968","66.917","67.008","67.068","67.319","67.373","67.376","67.234","67.239","67.215","67.259","67.314","67.282","67.955","68.544","68.336","68.095","67.882","67.504","67.519","67.639","67.65","68.822","68.479","68.245","68.016","67.693","67.752","67.807","66.676","67.412","67.867","67.941",
"Ukraine","UKR","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.155","57.93","57.647","57.422","55.083","53.686","52.731","51.142","50.627","50.508","50.674","50.989","51.39","51.443","52.02","52.009","52.669","52.669","51.281","51.703","51.85","52.036","52.245","51.069","51.148","51.036","50.958","51.358","51.707","49.867","49.269","","",
"Upper middle income","UMC","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.4163425600986","69.2198795477786","68.6207590825214","68.1399315667649","67.7212917581344","67.2811924236532","67.0218940837944","66.6661191261996","66.5660189602768","66.5336569709445","65.9915728987751","65.4350442191736","64.9747580370167","64.81300512996","64.5061671215755","64.3520720173455","64.3391530913756","64.0201210144486","63.4310720316862","63.178650745373","63.3557842712963","63.3612504713469","62.9744851865059","62.7543237495438","62.4899120871007","62.1219712249927","61.9165280318917","61.7939781620674","61.5497325000185","59.332145131617","60.5922829299076","61.0490011705832","60.9762137019235",
"Uruguay","URY","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.372","52.439","51.865","52.857","53.259","53.115","53.721","55.299","53.53","52.562","52.287","49.985","49.262","51.759","52.363","55.261","57.821","58.87","59.729","59.678","61.854","61.013","60.664","61.556","60.067","59.545","59.052","58.369","58.139","54.923","57.129","58.245","58.468",
"United States","USA","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.343","60.119","60.412","61.22","61.613","61.899","62.514","62.777","63.032","63.297","62.519","61.548","61.066","61.164","61.516","61.921","61.752","61.005","58.2","57.369","57.326","57.752","57.845","58.351","58.785","59.181","59.59","59.94","60.329","56.38","57.946","59.266","59.6",
"Uzbekistan","UZB","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.007","58.555","57.674","56.771","56.69","54.969","54.678","53.109","52.972","53.5","53.997","54.496","54.971","55.235","55.505","55.714","55.809","55.433","55.034","54.693","54.783","54.664","54.5","54.225","54.023","53.916","53.499","53.648","53.768","52.678","52.775","53.626","53.714",
"St. Vincent and the Grenadines","VCT","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.023","50.295","50.434","50.205","50.431","50.259","50.511","50.394","50.467","50.349","50.205","50.701","51.346","51.755","51.881","52.313","52.566","52.71","52.27","51.798","51.735","51.895","52.269","52.379","52.485","52.609","52.652","52.719","52.553","49.829","50.61","52.355","53.201",
"Venezuela, RB","VEN","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.291","59.505","60.165","58.792","57.756","56.716","57.209","57.177","54.793","55.188","55.839","53.496","52.739","54.368","57.428","59.276","59.73","60.272","60.134","59.31","59.24","58.945","57.909","57.925","57.914","57.925","57.437","56.029","52.372","47.189","47.687","50.503","51.433",
"British Virgin Islands","VGB","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.333","62.088","66.106","62.057","58.314","54.666","54.192","53.741","52.637","53.736","55.788","54.723","53.21","55.044","55.926","56.497","57.132","56.775","55.839","53.945","54.274","53.219","49.971","49.308","51.513","51.159","52.036","48.344","45.853","45.213","45.996","47.701","48.002",
"Viet Nam","VNM","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.476","75.25","75.083","74.878","74.601","74.337","72.168","72.012","71.787","70.666","70.985","70.963","70.38","69.882","70.909","71.891","72.841","73.676","74.511","75.325","75.507","75.405","76.003","76.069","75.772","75.144","74.706","74.733","74.359","71.741","71.165","71.955","71.794",
"Vanuatu","VUT","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.985","64.019","63.89","63.76","63.786","63.808","63.602","63.628","63.648","63.517","63.659","63.868","63.764","63.867","63.971","63.817","64.599","65.297","66.035","66.01","65.901","65.889","65.915","65.838","65.865","65.773","65.6","65.555","65.442","65.773","65.527","65.738","65.869",
"World","WLD","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.4134525285699","61.2017972351221","60.7944020988939","60.584225489294","60.4365923686057","60.3240184857756","60.3174399001173","60.1880670080763","60.1980666368778","60.2513869185597","59.8879856567045","59.4386438907968","59.1289993530803","59.0122498294717","58.8756363175552","58.9228992123461","58.9836481475052","58.79428270465","58.2514613016395","58.0886240567578","58.0118478672509","57.8316301736202","57.6674928092141","57.5771435412304","57.4448170738403","57.321604402396","57.2018286141975","57.1445652161012","57.1261425381314","55.296634892255","56.2028559794822","57.183640445666","57.7548217956627",
"Samoa","WSM","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.943","54.805","54.526","54.513","54.12","53.692","53.538","53.273","53.002","52.606","52.228","52.07","51.888","51.672","51.515","51.409","51.154","51.083","51.23","51.251","51.098","49.614","49.65","49.702","49.476","49.133","48.933","48.963","48.815","47.929","47.863","48.9","49.31",
"Kosovo","XKX","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.618","40.592","40.523","40.512","40.553","40.611","40.643","40.679","40.719","39.943","39.175","38.464","37.769","37.144","36.586","36.057","35.565","35.098","34.685","34.334","33.433","32.736","32.096","31.639","26.045","26.105","26.233","26.655","26.881","26.381","25.987","26.926","27.042",
"South Africa","ZAF","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.33","49.93","49.848","49.889","49.956","49.921","49.693","49.353","49.036","48.887","48.817","48.689","48.432","48.341","48.258","48.266","48.212","48.044","46.152","41.613","44.138","43.766","43.829","43.408","44.496","44.046","44.679","44.051","43.433","41.386","39.718","40.519","41.587",
"Zambia","ZMB","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.106","47.654","47.581","48.081","49.194","50.094","51.32","51.994","51.663","51.38","51.165","50.76","50.462","50.118","49.81","51.438","53.047","54.615","53.043","51.5","53.012","54.559","54.368","54.241","54.014","53.847","53.654","55.538","56.241","57.2","56.994","57.071","57.05",
"Zimbabwe","ZWE","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.74","63.499","63.286","63.148","62.589","62.109","61.492","61.792","61.932","62.021","62.219","62.355","62.458","62.649","62.458","62.325","62.14","61.856","61.853","61.968","62.136","62.436","62.569","62.739","62.356","62.058","61.752","61.414","60.941","59.456","59.161","59.666","59.909",
